ID,Sales
T1200738,50237.71
T1200739,20755.31
T1200740,44144.55
T1200741,33991.45
T1200742,44432.69
T1200743,33680.61
T1200744,46239.01
T1200745,37165.47
T1200746,26753.48
T1200747,52005.11
T1200748,41723.13
T1200749,24123.08
T1200750,27039.73
T1200751,56146.71
T1200752,48489.8
T1200753,22654.23
T1200754,41961.26
T1200755,39899.91
T1200756,31363.8
T1200757,47563.33
T1200758,36315.82
T1200759,44411.56
T1200760,76449.64
T1200761,56495.93
T1200762,58090.96
T1200763,56290.55
T1200764,32286.94
T1200765,36907.54
T1200766,47731.75
T1200767,32864.7
T1200768,33657.15
T1200769,37044.35
T1200770,48598.24
T1200771,33068.08
T1200772,48037.17
T1200773,32371.28
T1200774,28074.13
T1200775,53759.84
T1200776,48329.77
T1200777,53461.25
T1200778,47828.79
T1200779,48040.4
T1200780,39813.97
T1200781,31096.25
T1200782,53971.54
T1200783,64837.53
T1200784,47390.92
T1200785,47817.51
T1200786,32243.06
T1200787,37917.76
T1200788,62107.86
T1200789,28027.36
T1200790,43411.4
T1200791,28540.69
T1200792,46925.36
T1200793,49161.78
T1200794,49144.95
T1200795,41070.11
T1200796,31548.14
T1200797,47941.36
T1200798,49439.89
T1200799,22386.79
T1200800,36121.11
T1200801,28308.89
T1200802,29486.95
T1200803,56955.52
T1200804,33150.25
T1200805,28639.16
T1200806,52538.79
T1200807,47192.99
T1200808,31743.82
T1200809,33106.31
T1200810,43375.95
T1200811,37459.08
T1200812,50559.45
T1200813,28466.68
T1200814,37723.62
T1200815,32783.97
T1200816,34437.74
T1200817,32144.52
T1200818,29148.07
T1200819,29758.23
T1200820,41021.78
T1200821,73612.31
T1200822,64472.96
T1200823,47826.27
T1200824,48226.05
T1200825,71126.98
T1200826,78732.19
T1200827,64475.65
T1200828,49346.53
T1200829,47328.59
T1200830,75822.84
T1200831,44931.75
T1200832,55421.31
T1200833,47626.38
T1200834,37351.44
T1200835,28813.36
T1200836,36956.51
T1200837,36617.78
T1200838,61813.34
T1200839,35736.61
T1200840,49107.85
T1200841,36344.22
T1200842,47768.28
T1200843,47507.93
T1200844,36996.34
T1200845,52936.49
T1200846,28354.3
T1200847,40360.49
T1200848,36545.53
T1200849,29245.61
T1200850,50804.33
T1200851,49853.36
T1200852,36559.21
T1200853,36234.09
T1200854,41597.32
T1200855,49645.06
T1200856,32728.47
T1200857,47509.09
T1200858,46912.72
T1200859,39789.15
T1200860,27957.79
T1200861,56544.72
T1200862,47433.97
T1200863,39351.2
T1200864,47822.11
T1200865,29211.09
T1200866,41330.35
T1200867,22909.32
T1200868,81104.8
T1200869,32576.48
T1200870,31662.27
T1200871,78168.71
T1200872,50353.3
T1200873,56666.36
T1200874,37207.75
T1200875,46878.39
T1200876,49329.7
T1200877,36241.7
T1200878,47488.14
T1200879,43863.29
T1200880,47489.22
T1200881,69872.53
T1200882,23005.03
T1200883,75296.98
T1200884,47498.78
T1200885,48784.84
T1200886,44127.3
T1200887,56994.75
T1200888,36938.72
T1200889,59061.85
T1200890,77199.19
T1200891,22397.57
T1200892,29060.2
T1200893,49401.95
T1200894,36755.44
T1200895,53756.88
T1200896,47386.03
T1200897,36159.11
T1200898,36506.25
T1200899,37953.39
T1200900,54229.81
T1200901,41539.45
T1200902,23139.11
T1200903,48981.19
T1200904,49278.38
T1200905,62243.9
T1200906,36059.27
T1200907,48233.04
T1200908,40128.33
T1200909,32533.34
T1200910,30137.33
T1200911,50134.0
T1200912,36811.35
T1200913,33318.5
T1200914,55693.45
T1200915,64404.05
T1200916,79098.97
T1200917,63700.26
T1200918,22563.38
T1200919,44417.79
T1200920,48731.55
T1200921,61016.6
T1200922,58266.72
T1200923,46643.48
T1200924,80227.84
T1200925,36536.67
T1200926,29927.41
T1200927,36242.8
T1200928,38409.12
T1200929,40764.79
T1200930,64390.41
T1200931,46853.06
T1200932,53437.85
T1200933,50748.27
T1200934,58737.26
T1200935,46088.58
T1200936,63619.9
T1200937,66192.44
T1200938,34795.2
T1200939,32262.74
T1200940,33066.62
T1200941,64502.32
T1200942,57331.1
T1200943,55593.58
T1200944,58347.91
T1200945,36935.38
T1200946,34099.67
T1200947,47343.08
T1200948,79702.06
T1200949,23031.63
T1200950,40661.33
T1200951,80231.24
T1200952,46865.84
T1200953,36612.54
T1200954,52589.22
T1200955,47564.55
T1200956,22812.21
T1200957,74300.69
T1200958,22035.98
T1200959,36644.26
T1200960,40309.33
T1200961,37560.23
T1200962,61437.92
T1200963,46622.62
T1200964,31365.28
T1200965,25704.77
T1200966,46839.34
T1200967,55340.6
T1200968,43993.28
T1200969,74891.23
T1200970,37805.53
T1200971,28264.63
T1200972,63732.07
T1200973,50426.69
T1200974,23420.48
T1200975,36651.7
T1200976,48809.93
T1200977,36998.76
T1200978,75677.21
T1200979,36938.97
T1200980,47786.09
T1200981,33027.06
T1200982,28929.63
T1200983,55023.53
T1200984,47555.34
T1200985,22766.61
T1200986,57963.16
T1200987,72498.63
T1200988,43697.83
T1200989,40954.02
T1200990,35071.29
T1200991,64911.13
T1200992,36879.01
T1200993,37002.35
T1200994,34619.81
T1200995,73963.57
T1200996,29977.21
T1200997,37487.52
T1200998,29181.38
T1200999,38035.36
T1201000,37429.84
T1201001,58358.98
T1201002,47733.76
T1201003,36096.76
T1201004,52398.92
T1201005,74148.38
T1201006,35977.53
T1201007,73704.24
T1201008,38420.39
T1201009,36527.89
T1201010,32298.41
T1201011,59841.3
T1201012,77621.97
T1201013,28570.45
T1201014,82225.93
T1201015,54359.53
T1201016,58092.52
T1201017,41485.73
T1201018,50949.78
T1201019,38180.52
T1201020,58049.6
T1201021,46057.34
T1201022,43800.03
T1201023,38911.9
T1201024,45875.2
T1201025,60823.5
T1201026,37189.78
T1201027,41404.18
T1201028,40514.93
T1201029,40953.42
T1201030,28986.82
T1201031,40002.94
T1201032,36473.33
T1201033,55087.64
T1201034,47035.07
T1201035,50509.41
T1201036,47116.71
T1201037,36163.13
T1201038,23469.22
T1201039,77139.74
T1201040,54236.47
T1201041,41565.16
T1201042,36678.39
T1201043,46070.48
T1201044,40758.32
T1201045,36302.29
T1201046,62538.96
T1201047,23128.75
T1201048,36613.72
T1201049,49755.22
T1201050,50195.7
T1201051,70462.52
T1201052,35001.85
T1201053,37000.35
T1201054,72370.75
T1201055,45662.94
T1201056,34817.26
T1201057,62941.8
T1201058,36220.35
T1201059,75095.25
T1201060,32985.36
T1201061,47660.52
T1201062,46943.81
T1201063,52685.55
T1201064,36861.32
T1201065,61116.18
T1201066,36121.99
T1201067,60056.36
T1201068,26693.83
T1201069,65109.25
T1201070,29852.35
T1201071,36216.62
T1201072,23156.69
T1201073,31244.52
T1201074,40941.81
T1201075,46875.52
T1201076,47548.07
T1201077,27700.55
T1201078,37917.76
T1201079,30058.51
T1201080,33850.1
T1201081,32200.14
T1201082,48102.18
T1201083,35648.57
T1201084,33258.84
T1201085,75200.96
T1201086,41005.45
T1201087,33193.7
T1201088,26352.19
T1201089,37010.2
T1201090,48024.3
T1201091,69508.33
T1201092,56241.54
T1201093,61170.68
T1201094,39852.89
T1201095,61961.01
T1201096,47157.56
T1201097,33474.82
T1201098,32482.21
T1201099,27110.02
T1201100,52333.94
T1201101,47788.88
T1201102,40131.11
T1201103,44070.01
T1201104,62473.7
T1201105,65182.55
T1201106,45821.51
T1201107,47693.38
T1201108,32629.77
T1201109,47051.78
T1201110,44187.77
T1201111,33564.33
T1201112,49434.89
T1201113,38394.27
T1201114,53462.45
T1201115,45163.88
T1201116,56946.9
T1201117,35412.47
T1201118,89205.5
T1201119,58728.36
T1201120,46131.02
T1201121,79861.96
T1201122,64274.27
T1201123,29412.04
T1201124,37908.84
T1201125,45120.87
T1201126,50431.49
T1201127,45517.88
T1201128,57367.09
T1201129,53630.77
T1201130,48351.2
T1201131,29179.34
T1201132,39785.93
T1201133,89135.76
T1201134,73111.74
T1201135,59191.8
T1201136,81910.99
T1201137,88503.94
T1201138,64828.42
T1201139,45897.78
T1201140,55494.47
T1201141,57708.05
T1201142,55327.3
T1201143,57593.6
T1201144,29900.91
T1201145,45425.33
T1201146,64937.1
T1201147,37692.42
T1201148,75687.07
T1201149,41464.58
T1201150,36832.73
T1201151,59634.12
T1201152,55940.02
T1201153,45420.51
T1201154,44794.14
T1201155,36872.09
T1201156,48659.26
T1201157,70648.74
T1201158,74266.79
T1201159,61065.17
T1201160,58875.44
T1201161,91464.3
T1201162,37736.98
T1201163,58822.56
T1201164,57466.88
T1201165,29002.17
T1201166,45369.97
T1201167,45574.5
T1201168,44748.82
T1201169,45537.48
T1201170,61089.67
T1201171,72002.92
T1201172,58135.14
T1201173,54017.63
T1201174,29299.66
T1201175,56087.89
T1201176,45195.66
T1201177,88111.65
T1201178,58240.94
T1201179,60786.2
T1201180,76307.74
T1201181,45816.05
T1201182,49497.48
T1201183,45374.89
T1201184,40771.49
T1201185,45003.37
T1201186,35373.03
T1201187,30255.26
T1201188,75752.7
T1201189,54661.19
T1201190,63343.91
T1201191,94493.52
T1201192,49105.01
T1201193,72229.67
T1201194,28682.76
T1201195,29562.7
T1201196,41378.25
T1201197,91396.28
T1201198,75323.12
T1201199,46390.46
T1201200,45381.5
T1201201,89539.75
T1201202,70649.83
T1201203,30079.33
T1201204,46284.12
T1201205,40822.93
T1201206,47858.05
T1201207,63699.75
T1201208,45168.23
T1201209,56189.3
T1201210,41252.46
T1201211,45224.97
T1201212,60112.63
T1201213,40481.92
T1201214,57163.64
T1201215,57823.15
T1201216,68430.91
T1201217,41273.59
T1201218,34950.62
T1201219,47524.24
T1201220,58987.87
T1201221,48212.94
T1201222,45320.78
T1201223,45147.08
T1201224,57656.94
T1201225,55562.57
T1201226,49180.07
T1201227,37622.73
T1201228,73237.58
T1201229,58888.08
T1201230,39866.92
T1201231,98293.11
T1201232,36608.16
T1201233,59008.53
T1201234,48475.44
T1201235,45233.57
T1201236,45790.14
T1201237,48945.3
T1201238,58609.95
T1201239,61656.39
T1201240,73289.8
T1201241,40766.24
T1201242,60917.09
T1201243,59478.06
T1201244,44650.59
T1201245,49372.31
T1201246,66341.96
T1201247,74783.93
T1201248,49985.58
T1201249,45109.7
T1201250,58618.07
T1201251,29499.76
T1201252,49309.59
T1201253,92787.79
T1201254,45002.6
T1201255,60227.97
T1201256,46727.67
T1201257,92702.84
T1201258,32968.35
T1201259,64844.48
T1201260,45115.36
T1201261,37846.39
T1201262,44907.12
T1201263,54601.56
T1201264,45104.5
T1201265,73822.08
T1201266,47353.1
T1201267,67033.35
T1201268,74622.03
T1201269,54983.57
T1201270,75637.8
T1201271,41252.46
T1201272,57112.86
T1201273,45362.26
T1201274,46248.03
T1201275,46055.62
T1201276,44384.86
T1201277,78237.67
T1201278,45703.97
T1201279,42241.31
T1201280,46988.02
T1201281,48146.45
T1201282,33437.59
T1201283,38565.63
T1201284,71440.22
T1201285,96931.89
T1201286,40787.87
T1201287,45651.05
T1201288,29301.8
T1201289,60137.17
T1201290,64384.62
T1201291,88119.71
T1201292,52811.12
T1201293,38073.56
T1201294,36802.83
T1201295,36845.9
T1201296,37577.38
T1201297,58940.6
T1201298,47742.07
T1201299,45006.7
T1201300,59691.77
T1201301,66261.9
T1201302,44181.47
T1201303,97260.14
T1201304,37423.99
T1201305,36422.45
T1201306,52944.89
T1201307,40686.76
T1201308,45269.37
T1201309,43734.36
T1201310,49463.0
T1201311,35139.56
T1201312,47517.86
T1201313,57097.24
T1201314,60175.02
T1201315,37333.2
T1201316,54040.16
T1201317,59030.27
T1201318,57570.74
T1201319,38126.08
T1201320,64230.44
T1201321,52079.48
T1201322,28736.83
T1201323,48518.02
T1201324,71408.29
T1201325,57996.07
T1201326,66414.26
T1201327,56097.92
T1201328,64480.33
T1201329,39607.3
T1201330,87358.39
T1201331,45157.06
T1201332,59082.14
T1201333,54376.98
T1201334,59781.06
T1201335,45100.59
T1201336,54435.17
T1201337,58343.63
T1201338,39718.43
T1201339,45243.22
T1201340,39626.99
T1201341,49057.51
T1201342,91174.34
T1201343,37030.69
T1201344,58710.99
T1201345,37004.16
T1201346,37655.11
T1201347,70028.85
T1201348,89014.05
T1201349,77039.6
T1201350,58989.69
T1201351,46006.83
T1201352,86516.73
T1201353,92378.01
T1201354,60277.6
T1201355,42525.38
T1201356,90363.01
T1201357,60088.01
T1201358,65159.03
T1201359,45065.68
T1201360,42134.13
T1201361,45339.6
T1201362,74776.63
T1201363,55731.85
T1201364,63391.46
T1201365,42778.94
T1201366,69553.9
T1201367,42246.86
T1201368,45790.14
T1201369,29552.69
T1201370,59935.12
T1201371,59381.17
T1201372,40484.27
T1201373,57829.11
T1201374,73381.23
T1201375,67987.21
T1201376,49362.51
T1201377,48927.62
T1201378,71148.26
T1201379,85072.94
T1201380,39217.44
T1201381,65852.87
T1201382,36555.27
T1201383,33185.16
T1201384,42954.46
T1201385,56109.18
T1201386,59269.9
T1201387,88306.65
T1201388,79500.94
T1201389,74787.99
T1201390,66354.5
T1201391,50203.07
T1201392,61874.29
T1201393,41046.25
T1201394,91807.73
T1201395,53691.88
T1201396,37743.9
T1201397,44619.75
T1201398,58996.6
T1201399,59486.63
T1201400,55838.21
T1201401,68910.74
T1201402,37321.0
T1201403,39432.52
T1201404,48430.75
T1201405,45353.84
T1201406,45195.35
T1201407,42077.26
T1201408,36631.92
T1201409,41895.85
T1201410,37597.17
T1201411,52720.45
T1201412,74707.59
T1201413,57952.48
T1201414,58390.35
T1201415,44734.0
T1201416,59081.53
T1201417,54199.13
T1201418,49199.83
T1201419,90608.64
T1201420,44059.72
T1201421,58074.41
T1201422,58160.84
T1201423,57996.61
T1201424,72990.69
T1201425,58013.57
T1201426,70612.4
T1201427,66437.72
T1201428,68353.76
T1201429,58876.33
T1201430,59084.51
T1201431,41100.58
T1201432,70638.41
T1201433,46626.78
T1201434,40495.31
T1201435,59311.08
T1201436,65347.13
T1201437,40818.72
T1201438,59436.82
T1201439,40927.08
T1201440,45642.05
T1201441,35712.44
T1201442,40860.65
T1201443,76942.84
T1201444,43269.56
T1201445,58027.69
T1201446,49037.31
T1201447,60921.98
T1201448,42961.35
T1201449,42286.0
T1201450,60221.92
T1201451,56909.47
T1201452,29582.81
T1201453,61628.88
T1201454,75541.73
T1201455,59088.4
T1201456,45297.28
T1201457,71912.06
T1201458,86980.96
T1201459,68627.69
T1201460,45612.68
T1201461,30145.83
T1201462,69334.75
T1201463,63858.82
T1201464,75308.14
T1201465,93143.36
T1201466,40603.96
T1201467,60157.65
T1201468,46940.22
T1201469,44720.21
T1201470,66146.93
T1201471,38075.96
T1201472,81019.4
T1201473,59586.89
T1201474,90589.29
T1201475,57976.12
T1201476,58585.06
T1201477,45966.6
T1201478,73931.8
T1201479,64174.33
T1201480,59235.19
T1201481,93399.13
T1201482,45775.11
T1201483,29923.75
T1201484,37976.8
T1201485,29928.06
T1201486,75638.41
T1201487,30712.49
T1201488,45210.04
T1201489,55357.32
T1201490,46110.22
T1201491,73915.8
T1201492,45441.3
T1201493,76717.42
T1201494,45526.05
T1201495,97547.34
T1201496,50656.77
T1201497,76817.03
T1201498,78533.57
T1201499,103198.85
T1201500,41593.15
T1201501,61526.78
T1201502,44569.89
T1201503,42167.52
T1201504,57016.07
T1201505,60439.29
T1201506,46418.66
T1201507,49020.13
T1201508,37049.01
T1201509,50174.92
T1201510,45146.2
T1201511,50743.14
T1201512,55626.15
T1201513,73333.93
T1201514,45289.93
T1201515,49468.57
T1201516,45682.98
T1201517,56054.0
T1201518,40250.64
T1201519,76717.42
T1201520,73970.4
T1201521,72149.32
T1201522,29906.13
T1201523,45589.11
T1201524,46193.66
T1201525,44876.36
T1201526,29626.39
T1201527,36970.62
T1201528,56166.18
T1201529,61372.82
T1201530,39054.44
T1201531,49316.43
T1201532,45691.87
T1201533,70353.56
T1201534,37409.48
T1201535,45523.54
T1201536,41156.46
T1201537,49262.61
T1201538,71094.63
T1201539,39469.46
T1201540,44881.88
T1201541,71927.91
T1201542,69061.17
T1201543,79145.46
T1201544,84282.25
T1201545,92833.22
T1201546,59612.03
T1201547,75156.52
T1201548,45357.83
T1201549,45480.64
T1201550,62329.07
T1201551,76729.24
T1201552,60416.66
T1201553,73755.37
T1201554,72618.91
T1201555,62929.58
T1201556,49355.94
T1201557,45458.01
T1201558,65887.31
T1201559,37855.12
T1201560,39687.7
T1201561,41234.68
T1201562,60488.46
T1201563,56757.38
T1201564,46556.2
T1201565,60262.83
T1201566,38020.41
T1201567,45498.4
T1201568,40087.17
T1201569,40338.25
T1201570,45071.17
T1201571,46279.01
T1201572,36619.36
T1201573,46793.03
T1201574,30109.93
T1201575,29569.33
T1201576,40711.86
T1201577,38379.56
T1201578,74234.4
T1201579,55509.78
T1201580,36837.88
T1201581,47817.38
T1201582,70789.76
T1201583,61085.81
T1201584,61253.44
T1201585,58775.07
T1201586,51193.25
T1201587,45515.55
T1201588,72196.37
T1201589,60613.12
T1201590,71342.69
T1201591,37341.12
T1201592,46139.59
T1201593,45871.36
T1201594,41565.86
T1201595,71596.83
T1201596,41670.52
T1201597,49874.93
T1201598,45677.45
T1201599,45618.84
T1201600,38604.18
T1201601,49574.76
T1201602,45473.04
T1201603,61539.26
T1201604,83407.67
T1201605,90137.54
T1201606,37943.84
T1201607,79775.32
T1201608,74184.57
T1201609,44827.26
T1201610,44876.37
T1201611,63612.56
T1201612,75693.16
T1201613,67923.98
T1201614,37531.33
T1201615,78386.05
T1201616,30475.73
T1201617,41040.55
T1201618,41198.07
T1201619,45971.42
T1201620,77606.89
T1201621,70592.0
T1201622,61972.97
T1201623,48144.28
T1201624,49624.78
T1201625,45653.73
T1201626,71312.18
T1201627,75530.44
T1201628,59901.77
T1201629,77426.21
T1201630,45175.77
T1201631,39030.59
T1201632,93693.44
T1201633,46268.77
T1201634,45745.11
T1201635,45249.6
T1201636,76780.28
T1201637,50520.6
T1201638,71041.6
T1201639,45749.85
T1201640,40257.54
T1201641,57585.03
T1201642,49047.39
T1201643,45488.55
T1201644,44113.81
T1201645,47085.07
T1201646,46629.38
T1201647,45100.55
T1201648,76147.19
T1201649,79555.99
T1201650,43162.64
T1201651,87618.27
T1201652,41256.69
T1201653,33742.69
T1201654,44611.07
T1201655,58295.86
T1201656,67854.0
T1201657,48876.88
T1201658,44319.77
T1201659,53664.44
T1201660,46820.49
T1201661,45387.04
T1201662,67657.76
T1201663,44126.79
T1201664,46767.13
T1201665,44126.68
T1201666,69061.17
T1201667,49024.38
T1201668,32730.33
T1201669,60438.55
T1201670,56678.74
T1201671,41055.56
T1201672,61646.89
T1201673,54074.21
T1201674,56626.82
T1201675,44832.24
T1201676,55134.68
T1201677,45689.83
T1201678,63086.62
T1201679,47296.85
T1201680,69429.33
T1201681,56327.36
T1201682,40013.1
T1201683,60749.57
T1201684,67454.92
T1201685,49862.38
T1201686,73634.82
T1201687,37315.51
T1201688,29667.93
T1201689,46882.16
T1201690,45533.76
T1201691,33810.38
T1201692,60129.34
T1201693,60302.84
T1201694,70141.1
T1201695,58414.86
T1201696,29719.06
T1201697,33288.4
T1201698,49586.02
T1201699,63383.79
T1201700,57732.6
T1201701,45496.53
T1201702,31573.44
T1201703,44883.96
T1201704,46719.66
T1201705,30105.66
T1201706,55943.56
T1201707,44605.73
T1201708,35748.48
T1201709,59986.88
T1201710,60099.57
T1201711,43143.52
T1201712,43064.25
T1201713,78632.97
T1201714,40193.96
T1201715,42896.65
T1201716,60702.78
T1201717,29712.62
T1201718,42556.31
T1201719,46056.29
T1201720,45437.98
T1201721,29174.54
T1201722,70234.76
T1201723,61577.06
T1201724,45667.97
T1201725,38124.09
T1201726,29214.38
T1201727,31046.03
T1201728,66201.52
T1201729,49576.6
T1201730,56901.46
T1201731,44315.03
T1201732,69315.06
T1201733,40598.84
T1201734,68817.0
T1201735,32439.13
T1201736,56942.53
T1201737,29653.28
T1201738,64933.9
T1201739,89411.48
T1201740,54421.69
T1201741,44940.11
T1201742,38172.51
T1201743,45739.45
T1201744,49004.9
T1201745,45146.89
T1201746,40998.35
T1201747,54780.68
T1201748,43708.97
T1201749,37623.43
T1201750,46402.02
T1201751,62202.58
T1201752,37500.94
T1201753,57370.08
T1201754,33737.59
T1201755,67209.17
T1201756,39154.72
T1201757,45752.92
T1201758,74170.86
T1201759,74660.76
T1201760,53327.11
T1201761,62595.21
T1201762,60495.64
T1201763,33652.86
T1201764,46051.44
T1201765,37031.84
T1201766,46055.06
T1201767,29400.82
T1201768,45252.44
T1201769,38984.03
T1201770,58873.76
T1201771,40210.83
T1201772,36952.55
T1201773,44589.23
T1201774,52859.64
T1201775,50322.9
T1201776,41110.99
T1201777,59352.72
T1201778,57600.5
T1201779,45413.25
T1201780,40528.79
T1201781,46400.99
T1201782,44473.37
T1201783,35484.68
T1201784,65448.65
T1201785,45423.63
T1201786,37359.1
T1201787,56496.84
T1201788,62102.69
T1201789,46074.59
T1201790,57671.66
T1201791,72085.53
T1201792,76535.9
T1201793,68072.56
T1201794,70410.65
T1201795,39952.52
T1201796,78028.96
T1201797,49523.84
T1201798,40061.89
T1201799,35976.06
T1201800,55965.36
T1201801,45922.15
T1201802,41042.67
T1201803,45223.29
T1201804,45137.63
T1201805,30332.04
T1201806,67772.35
T1201807,48354.41
T1201808,81516.06
T1201809,35980.57
T1201810,45068.63
T1201811,55570.81
T1201812,45448.96
T1201813,33878.95
T1201814,60579.17
T1201815,74497.91
T1201816,48487.5
T1201817,73915.7
T1201818,48011.51
T1201819,58340.95
T1201820,56240.07
T1201821,60070.55
T1201822,37203.25
T1201823,65370.34
T1201824,40114.23
T1201825,46068.09
T1201826,46181.63
T1201827,45293.65
T1201828,45701.2
T1201829,60369.61
T1201830,68297.18
T1201831,36977.36
T1201832,50003.09
T1201833,64621.67
T1201834,28963.7
T1201835,62317.05
T1201836,60087.73
T1201837,29692.22
T1201838,42301.58
T1201839,61617.5
T1201840,41134.53
T1201841,71367.97
T1201842,45044.13
T1201843,35522.64
T1201844,44582.43
T1201845,65584.41
T1201846,31728.12
T1201847,46997.04
T1201848,31767.09
T1201849,39787.13
T1201850,47123.5
T1201851,36266.7
T1201852,57899.35
T1201853,32947.61
T1201854,36906.5
T1201855,28476.25
T1201856,22635.25
T1201857,42182.14
T1201858,32211.98
T1201859,55394.58
T1201860,25388.23
T1201861,35841.74
T1201862,57819.51
T1201863,52912.58
T1201864,34354.17
T1201865,47171.71
T1201866,37905.4
T1201867,58971.85
T1201868,45621.7
T1201869,36576.41
T1201870,28575.77
T1201871,36706.9
T1201872,39412.39
T1201873,60579.52
T1201874,35693.28
T1201875,57210.82
T1201876,48278.85
T1201877,40326.39
T1201878,47873.15
T1201879,46705.35
T1201880,31929.17
T1201881,47139.4
T1201882,31022.56
T1201883,56630.19
T1201884,50076.4
T1201885,62694.41
T1201886,62739.55
T1201887,21953.88
T1201888,46854.44
T1201889,49034.22
T1201890,42594.2
T1201891,56657.61
T1201892,46130.52
T1201893,36904.67
T1201894,52497.45
T1201895,31889.54
T1201896,27989.2
T1201897,47112.11
T1201898,22795.48
T1201899,28339.18
T1201900,32815.66
T1201901,27852.8
T1201902,47774.04
T1201903,33845.62
T1201904,39233.52
T1201905,46433.17
T1201906,46220.07
T1201907,34878.92
T1201908,69177.75
T1201909,36408.4
T1201910,29353.83
T1201911,72853.54
T1201912,29672.11
T1201913,31805.89
T1201914,35917.0
T1201915,37158.51
T1201916,30907.68
T1201917,39098.11
T1201918,49760.68
T1201919,52227.89
T1201920,36054.66
T1201921,35910.52
T1201922,34650.6
T1201923,35858.79
T1201924,46566.06
T1201925,45495.27
T1201926,40082.57
T1201927,22265.81
T1201928,29525.1
T1201929,36996.9
T1201930,36762.77
T1201931,72196.39
T1201932,40891.03
T1201933,49600.95
T1201934,27517.87
T1201935,35966.53
T1201936,44708.75
T1201937,49627.36
T1201938,39302.64
T1201939,38508.27
T1201940,36197.24
T1201941,40088.09
T1201942,57739.27
T1201943,46515.31
T1201944,63545.0
T1201945,32861.62
T1201946,32221.76
T1201947,63909.22
T1201948,44675.41
T1201949,59437.69
T1201950,63955.55
T1201951,43450.56
T1201952,55621.27
T1201953,38490.35
T1201954,39040.39
T1201955,35940.59
T1201956,32301.86
T1201957,48405.53
T1201958,31279.76
T1201959,58314.01
T1201960,28353.86
T1201961,24933.81
T1201962,62150.1
T1201963,40903.78
T1201964,38654.66
T1201965,38505.77
T1201966,56793.17
T1201967,60368.56
T1201968,36981.42
T1201969,32901.02
T1201970,22852.84
T1201971,55529.55
T1201972,35968.4
T1201973,60615.53
T1201974,48396.26
T1201975,32433.66
T1201976,36867.87
T1201977,36567.25
T1201978,41256.92
T1201979,38422.78
T1201980,42246.55
T1201981,45473.6
T1201982,39940.94
T1201983,57762.5
T1201984,47727.11
T1201985,53660.57
T1201986,49653.22
T1201987,36460.05
T1201988,28557.42
T1201989,33001.64
T1201990,52291.82
T1201991,44996.94
T1201992,35034.62
T1201993,46717.4
T1201994,62029.12
T1201995,43365.53
T1201996,32521.54
T1201997,34086.27
T1201998,63231.02
T1201999,33100.87
T1202000,40419.36
T1202001,36234.75
T1202002,61763.28
T1202003,60955.34
T1202004,72565.53
T1202005,37846.65
T1202006,34414.7
T1202007,39878.6
T1202008,49997.54
T1202009,48338.91
T1202010,37277.04
T1202011,48564.48
T1202012,34790.94
T1202013,46592.02
T1202014,35872.94
T1202015,22733.95
T1202016,40110.15
T1202017,46646.7
T1202018,37391.12
T1202019,45015.25
T1202020,46514.02
T1202021,40051.61
T1202022,33399.23
T1202023,57948.81
T1202024,36690.79
T1202025,36624.94
T1202026,46533.97
T1202027,69732.32
T1202028,46352.21
T1202029,49114.88
T1202030,35143.05
T1202031,70940.45
T1202032,65474.6
T1202033,36500.78
T1202034,73022.07
T1202035,46237.39
T1202036,58383.68
T1202037,66712.31
T1202038,28540.28
T1202039,48307.6
T1202040,31198.61
T1202041,23136.55
T1202042,49914.99
T1202043,48238.8
T1202044,43366.59
T1202045,36369.28
T1202046,21314.34
T1202047,39409.82
T1202048,80174.31
T1202049,28073.43
T1202050,31976.08
T1202051,40278.85
T1202052,48351.16
T1202053,46870.02
T1202054,32489.74
T1202055,62496.48
T1202056,36155.88
T1202057,63730.3
T1202058,64589.57
T1202059,36840.17
T1202060,48739.68
T1202061,36662.94
T1202062,50123.54
T1202063,22491.88
T1202064,58564.54
T1202065,46864.41
T1202066,34981.27
T1202067,58078.21
T1202068,46189.97
T1202069,46298.42
T1202070,35830.36
T1202071,53281.83
T1202072,31715.34
T1202073,35952.05
T1202074,50512.42
T1202075,40671.61
T1202076,76461.36
T1202077,73423.49
T1202078,36784.6
T1202079,37622.32
T1202080,22961.37
T1202081,29093.6
T1202082,48025.82
T1202083,40086.44
T1202084,36712.38
T1202085,46042.76
T1202086,62751.62
T1202087,29168.79
T1202088,51182.01
T1202089,51762.04
T1202090,36243.49
T1202091,46021.87
T1202092,36235.43
T1202093,46114.95
T1202094,74960.55
T1202095,61621.67
T1202096,47813.94
T1202097,37395.96
T1202098,49579.25
T1202099,31445.02
T1202100,55925.45
T1202101,61299.39
T1202102,36824.7
T1202103,63545.0
T1202104,79988.46
T1202105,39836.68
T1202106,48612.81
T1202107,25200.26
T1202108,39518.8
T1202109,35629.37
T1202110,22363.41
T1202111,34913.64
T1202112,38831.68
T1202113,38319.79
T1202114,45684.11
T1202115,51588.18
T1202116,36245.64
T1202117,46208.32
T1202118,35949.33
T1202119,55228.96
T1202120,33834.15
T1202121,46044.57
T1202122,46210.28
T1202123,32722.04
T1202124,28719.76
T1202125,33395.16
T1202126,58384.93
T1202127,46783.6
T1202128,45518.94
T1202129,40385.01
T1202130,48812.5
T1202131,57333.07
T1202132,46350.1
T1202133,56700.96
T1202134,37754.39
T1202135,21877.38
T1202136,37845.38
